Deandre Baker,Chiefs,2022,1,"$965,000","$965,000"
Robert Jackson,Ravens,2022,1,"$965,000","$965,000"
Lafayette Pitts,Falcons,2022,1,"$965,000","$965,000"
Craig James,Eagles,2022,1,"$965,000","$965,000"
Blessuan Austin,Broncos,2022,1,"$965,000","$965,000"
Kevon Seymour,Ravens,2022,1,"$965,000","$965,000"
Jordan Miller,Bills,2022,1,"$965,000","$965,000"
Cornell Armstrong,Falcons,2022,1,"$965,000","$965,000"
Grant Haley,Rams,2022,1,"$965,000","$965,000"
Teez Tabor,Seahawks,2022,1,"$965,000","$965,000"
Craig James,Jets,2022,1,"$965,000","$965,000"
Corey Ballentine,Packers,2022,1,"$965,000","$965,000"
Xavier Crawford,Seahawks,2022,1,"$965,000","$965,000"
Tevaughn Campbell,Jaguars,2022,1,"$965,000","$965,000"
Tony Brown,Colts,2022,1,"$965,000","$965,000"
Duke Shelley,Vikings,2022,1,"$965,000","$965,000"
Jordan Miller,Saints,2022,1,"$965,000","$965,000"
KeiVarae Russell,Saints,2022,1,"$965,000","$965,000"
Xavier Crawford,Seahawks,2022,1,"$965,000","$965,000"
Keisean Nixon,Packers,2022,1,"$965,000","$965,000"
Tony Brown,Colts,2022,1,"$965,000","$965,000"
Kevin Toliver II,Ravens,2022,1,"$965,000","$965,000"
Jimmy Moreland,Eagles,2022,1,"$965,000","$965,000"
Christian Benford,Bills,2022,4,"$3,854,280","$963,570"
Gregory Junior,Jaguars,2022,4,"$3,834,264","$958,566"
Tae Hayes,Panthers,2022,2,"$1,905,000","$952,500"
Anthony Chesley,Buccaneers,2022,2,"$1,905,000","$952,500"
Tae Hayes,Patriots,2022,2,"$1,905,000","$952,500"
Kareem Orr,Rams,2022,2,"$1,905,000","$952,500"
Chris Jackson,Titans,2022,2,"$1,905,000","$952,500"
John Reid,Titans,2022,2,"$1,905,000","$952,500"
Kyron Brown,Cowboys,2022,2,"$1,905,000","$952,500"
Luq Barcoo,Jets,2022,2,"$1,905,000","$952,500"
Harrison Hand,Bears,2022,2,"$1,905,000","$952,500"
Tyler Hall,LAR/LV,2022,2,"$1,905,000","$952,500"
Ja'Sir Taylor,Jets,2022,4,"$3,792,012","$948,003"
Derion Kendrick,Rams,2022,4,"$3,792,012","$948,003"
Ja'Sir Taylor,Chargers,2022,4,"$3,792,012","$948,003"
Tariq Castro-Fields,WAS/SF,2022,4,"$3,792,012","$948,003"
Montaric Brown,Jaguars,2022,4,"$3,775,980","$943,995"
Faion Hicks,Broncos,2022,4,"$3,761,680","$940,420"
Deane Leonard,Chargers,2022,4,"$3,759,664","$939,916"
Chase Lucas,Lions,2022,4,"$3,759,280","$939,820"
Rodney Thomas,Colts,2022,4,"$3,755,384","$938,846"
Christian Holmes,WAS/NYG,2022,4,"$3,753,880","$938,470"
Mac McCain III,Eagles,2022,2,"$1,875,000","$937,500"
Kalon Barnes,Panthers,2022,4,"$3,746,228","$936,557"
Jaylen Watson,Chiefs,2022,4,"$3,745,368","$936,342"
Christian Matthew,Cardinals,2022,4,"$3,744,484","$936,121"
Jace Whittaker,Cardinals,2022,1,"$895,000","$895,000"
John Reid,Seahawks,2022,1,"$895,000","$895,000"
Isaiah Johnson,Steelers,2022,1,"$895,000","$895,000"
Linden Stephens,Steelers,2022,1,"$895,000","$895,000"
Tae Hayes,Panthers,2022,1,"$895,000","$895,000"
Greg Stroman,Bears,2022,1,"$895,000","$895,000"
Herb Miller,Browns,2022,1,"$895,000","$895,000"
Luq Barcoo,Chiefs,2022,1,"$895,000","$895,000"
Anthony Chesley,Colts,2022,1,"$895,000","$895,000"
Javelin Guidry,Cardinals,2022,1,"$895,000","$895,000"
Chris Lammons,Bengals,2022,1,"$895,000","$895,000"
Ka'dar Hollman,49ers,2022,1,"$895,000","$895,000"
Essang Bassey,Broncos,2022,1,"$895,000","$895,000"
Jace Whittaker,Cardinals,2022,1,"$895,000","$895,000"
Damon Arnette,Chiefs,2022,1,"$895,000","$895,000"
Thakarius Keyes,Bears,2022,1,"$895,000","$895,000"
Javelin Guidry,NYJ/LV,2022,1,"$895,000","$895,000"
Chris Lammons,Chiefs,2022,1,"$895,000","$895,000"
Bobby Price,Lions,2022,1,"$895,000","$895,000"
Saivion Smith,Lions,2022,1,"$895,000","$895,000"
Rico Gafford,Packers,2022,1,"$895,000","$895,000"
Dee Delaney,Buccaneers,2022,1,"$895,000","$895,000"
Elijah Campbell,Dolphins,2022,1,"$895,000","$895,000"
Herb Miller,Browns,2022,1,"$895,000","$895,000"
Brian Allen,Saints,2022,1,"$895,000","$895,000"
Herb Miller,Browns,2022,1,"$895,000","$895,000"
Madre Harper,Panthers,2022,1,"$895,000","$895,000"
Chris Williamson,Titans,2022,2,"$1,765,000","$882,500"
Terrell Bonds,Titans,2022,2,"$1,765,000","$882,500"
Nick McCloud,Giants,2022,2,"$1,765,000","$882,500"
Lamar Jackson,Broncos,2022,2,"$1,765,000","$882,500"
Dylan Mabin,Saints,2022,2,"$1,765,000","$882,500"
Nick McCloud,Bills,2022,2,"$1,765,000","$882,500"
Kyler McMichael,Buccaneers,2022,3,"$2,590,000","$863,333"
Kader Kohou,Dolphins,2022,3,"$2,590,000","$863,333"
Tristin McCollum,Texans,2022,3,"$2,585,000","$861,667"
Duron Lowe,Rams,2022,3,"$2,585,000","$861,667"
Marcelino McCrary-Ball,49ers,2022,3,"$2,580,000","$860,000"
Caesar Williams,Rams,2022,3,"$2,580,000","$860,000"
Darrell Baker Jr.,Cardinals,2022,3,"$2,580,000","$860,000"
DaMarcus Fields,Saints,2022,3,"$2,580,000","$860,000"
Matt Hankins,Falcons,2022,3,"$2,580,000","$860,000"
Josh Valentine-Turner,Seahawks,2022,3,"$2,580,000","$860,000"
Josh Thompson,Jaguars,2022,3,"$2,575,000","$858,333"
Zyon Gilbert,Giants,2022,3,"$2,575,000","$858,333"
Ja'Quan McMillian,Broncos,2022,3,"$2,575,000","$858,333"
Sam Webb,Raiders,2022,3,"$2,575,000","$858,333"
Cedric Boswell,Lions,2022,3,"$2,575,000","$858,333"
Shaun Jolly,Browns,2022,3,"$2,575,000","$858,333"
Josh Blackwell,Eagles,2022,3,"$2,572,500","$857,500"
Chris Steele,Steelers,2022,3,"$2,572,500","$857,500"
Dee Alford,Falcons,2022,3,"$2,570,500","$856,833"
Josh Jobe,Eagles,2022,3,"$2,570,000","$856,667"
Shabari Davis,Jaguars,2022,3,"$2,570,000","$856,667"
Don Gardner,Buccaneers,2022,3,"$2,570,000","$856,667"
Mario Goodrich,Eagles,2022,3,"$2,570,000","$856,667"
Bryce Watts,Steelers,2022,3,"$2,570,000","$856,667"
Benjie Franklin,Jaguars,2022,3,"$2,570,000","$856,667"
Elijah Hamilton,Dolphins,2022,3,"$2,570,000","$856,667"
Darren Evans,Giants,2022,3,"$2,570,000","$856,667"
Jermaine Waller,Lions,2022,3,"$2,570,000","$856,667"
Bryce Cosby,Raiders,2022,3,"$2,568,000","$856,000"
Brandon Sebastian,Chargers,2022,3,"$2,567,500","$855,833"
Josh Drayden,Commanders,2022,3,"$2,567,000","$855,667"
Travon Fuller,Bills,2022,3,"$2,567,000","$855,667"
Jacobi Francis,Texans,2022,3,"$2,566,000","$855,333"
Allie Green IV,Bears,2022,3,"$2,565,500","$855,167"
Vincent Gray,Saints,2022,3,"$2,565,000","$855,000"
Malkelm Morrison,Raiders,2022,3,"$2,565,000","$855,000"
Dallis Flowers,Colts,2022,3,"$2,565,000","$855,000"
Isaac Taylor-Stuart,Cowboys,2022,3,"$2,565,000","$855,000"
David Vereen,Ravens,2022,3,"$2,565,000","$855,000"
Quandre Mosely,Cowboys,2022,3,"$2,565,000","$855,000"
TJ Carter,Rams,2022,3,"$2,564,000","$854,667"
Delonte Hood,Bengals,2022,3,"$2,564,000","$854,667"
Devin Taylor,Commanders,2022,3,"$2,563,500","$854,500"
Raleigh Texada,Packers,2022,3,"$2,563,000","$854,333"
Brendan Radley-Hiles,Bengals,2022,3,"$2,563,000","$854,333"
Jaylon Jones,Bears,2022,3,"$2,562,500","$854,167"
Ja'Marcus Ingram,Bills,2022,3,"$2,562,500","$854,167"
Cortez Davis,Broncos,2022,3,"$2,562,500","$854,167"
Nijuel Hill,Commanders,2022,3,"$2,561,500","$853,833"
Tre Swilling,Titans,2022,3,"$2,561,000","$853,667"
Allan George,Bengals,2022,3,"$2,561,000","$853,667"
Denzel Williams,Ravens,2022,3,"$2,561,000","$853,667"
Tre Avery,Titans,2022,3,"$2,560,000","$853,333"
Junior Faulk,Browns,2022,3,"$2,560,000","$853,333"
Kalon Barnes,Vikings,2022,3,"$2,560,000","$853,333"
Brandin Dandridge,Chiefs,2022,3,"$2,560,000","$853,333"
Devin Hafford,Patriots,2022,3,"$2,560,000","$853,333"
Abu Daramy-Swaray,Bengals,2022,3,"$2,560,000","$853,333"
Marcel Dabo,Colts,2022,3,"$2,560,000","$853,333"
Devin Jones,Panthers,2022,3,"$2,560,000","$853,333"
Carlins Platel,Steelers,2022,3,"$2,560,000","$853,333"
Elijah Jones,Seahawks,2022,3,"$2,560,000","$853,333"
TJ Carter,Rams,2022,3,"$2,560,000","$853,333"
Kenneth George,Titans,2022,3,"$2,560,000","$833,333"
Mark Gilbert,Lions,2022,1,"$825,000","$825,000"
Jarren Williams,Giants,2022,1,"$825,000","$825,000"
Jayson Stanley,Bears,2022,1,"$825,000","$825,000"
Chris Westry,Panthers,2022,1,"$825,000","$825,000"
Dicaprio Bootle,Chiefs,2022,1,"$825,000","$825,000"
Gavin Heslop,Giants,2022,1,"$825,000","$825,000"
Michael Jacquet,Chargers,2022,1,"$825,000","$825,000"
Kemon Hall,Chargers,2022,1,"$825,000","$825,000"
Kiondre Thomas,Packers,2022,1,"$825,000","$825,000"
Nate Brooks,Raiders,2022,1,"$825,000","$825,000"
Marvell Tell III,Colts,2022,1,"$825,000","$825,000"
Michael Jackson Sr.,Seahawks,2022,1,"$825,000","$825,000"
Thomas Graham Jr.,Browns,2022,1,"$825,000","$825,000"
Parnell Motley,Lions,2022,1,"$825,000","$825,000"
D'Angelo Ross,Dolphins,2022,1,"$825,000","$825,000"
Thomas Graham Jr.,Browns,2022,1,"$825,000","$825,000"
Parnell Motley,Browns,2022,1,"$825,000","$825,000"
Lamar Jackson,Bears,2022,1,"$825,000","$825,000"
Michael Jacquet,Giants,2022,1,"$825,000","$825,000"
Jameson Houston,Seahawks,2022,1,"$825,000","$825,000"
Nate Brooks,Cardinals,2022,1,"$825,000","$825,000"
Khalil Dorsey,Giants,2022,1,"$825,000","$825,000"
A.J. Parker,Lions,2022,1,"$825,000","$825,000"
Ja'Quan McMillian,Broncos,2022,3,"$2,370,000","$790,000"
Tim Harris,Bills,2022,2,"$1,578,000","$789,000"
Jacobi Francis,Texans,2022,2,"$1,575,000","$787,500"
Gregory Junior,Jaguars,2022,2,"$1,575,000","$787,500"
Bryce Thompson,Saints,2022,2,"$1,575,000","$787,500"
Christian Matthew,Cardinals,2022,2,"$1,575,000","$787,500"
Darrell Baker Jr.,Colts,2022,2,"$1,575,000","$787,500"
Javaris Davis,Dolphins,2022,2,"$1,575,000","$787,500"
Olaijah Griffin,Bills,2022,2,"$1,575,000","$787,500"
Shakur Brown,Titans,2022,2,"$1,575,000","$787,500"
Shyheim Carter,Titans,2022,2,"$1,575,000","$787,500"
Josh Thompson,Titans,2022,2,"$1,575,000","$787,500"
Olaijah Griffin,Giants,2022,2,"$1,575,000","$787,500"
Jordan Brown,Raiders,2022,1,"$705,000","$705,000"
Josh Blackwell,Bears,2022,1,"$705,000","$705,000"
Devin Hafford,Patriots,2022,1,"$705,000","$705,000"
Javaris Davis,Bengals,2022,1,"$705,000","$705,000"
DaMarcus Fields,Saints,2022,1,"$705,000","$705,000"
DeJuan Neal,Commanders,2022,1,"$705,000","$705,000"
Channing Stribling,Commanders,2022,1,"$705,000","$705,000"
Isiah Brown,Raiders,2022,1,"$705,000","$705,000"
Josh Blackwell,Eagles,2022,1,"$705,000","$705,000"
Tino Ellis,Dolphins,2022,1,"$705,000","$705,000"
Donte Vaughn,Packers,2022,1,"$705,000","$705,000"
Donnie Lewis Jr.,Broncos,2022,1,"$705,000","$705,000"
John Brannon,Bengals,2022,1,"$705,000","$705,000"
Bryce Thompson,Saints,2022,1,"$705,000","$705,000"
Shaun Jolly,Rams,2022,1,"$705,000","$705,000"
Bryce Thompson,Saints,2022,1,"$705,000","$705,000"
Ja'Marcus Ingram,Bills,2022,1,"$705,000","$705,000"
Cortez Davis,Cardinals,2022,1,"$705,000","$705,000"
Jordan Brown,Saints,2022,1,"$705,000","$705,000"
Lavert Hill,Browns,2022,1,"$705,000","$705,000"
Alexander Myres,Colts,2022,1,"$705,000","$705,000"
Stanford Samuels,Raiders,2022,1,"$705,000","$705,000"
Chris Wilcox,Colts,2022,1,"$705,000","$705,000"
Dontae Johnson,49ers,2022,1,"$485,166","$485,166"
Dontae Johnson,49ers,2022,1,"$442,844","$442,844"
Nickell Robey-Coleman,Raiders,2022,1,"$433,766","$433,766"
Fabian Moreau,Giants,2022,1,"$433,400","$433,400"
Josh Jackson,Steelers,2022,1,"$433,400","$433,400"
Dontae Johnson,49ers,2022,1,"$400,522","$400,522"
Josh Jackson,Steelers,2022,1,"$395,800","$395,800"
Danny Johnson,Commanders,2022,1,"$395,800","$395,800"
Tony Brown,Colts,2022,1,"$391,911","$391,911"
Nickell Robey-Coleman,Raiders,2022,1,"$389,194","$389,194"
Chris Harris Jr.,Saints,2022,1,"$373,666","$373,666"
Kendall Sheffield,Cowboys,2022,1,"$358,200","$358,200"
Danny Johnson,Commanders,2022,1,"$358,200","$358,200"
Tony Brown,Colts,2022,1,"$358,200","$358,200"
Mackensie Alexander,Cowboys,2022,1,"$358,200","$358,200"
Parry Nickerson,Vikings,2022,1,"$358,200","$358,200"
Will Redmond,Texans,2022,1,"$358,200","$358,200"
Ugochukwu Amadi,Chiefs,2022,1,"$358,200","$358,200"
Mackensie Alexander,Cowboys,2022,1,"$358,200","$358,200"
Ugochukwu Amadi,Chiefs,2022,1,"$358,200","$358,200"
Fabian Moreau,Giants,2022,1,"$358,200","$358,200"
Dontae Johnson,49ers,2022,1,"$358,200","$358,200"
Kevon Seymour,Ravens,2022,1,"$358,200","$358,200"
Xavier Rhodes,Cowboys,2022,1,"$358,200","$358,200"
Will Redmond,Texans,2022,1,"$358,200","$358,200"
Ryan Smith,Buccaneers,2022,1,"$358,200","$358,200"
Corn Elder,Commanders,2022,1,"$358,200","$358,200"
Ryan Smith,Buccaneers,2022,1,"$358,200","$358,200"
Davontae Harris,Bears,2022,1,"$358,200","$358,200"
Will Redmond,Texans,2022,1,"$358,200","$358,200"
Josh Jackson,Steelers,2022,1,"$358,200","$358,200"
Duke Shelley,Vikings,2022,1,"$353,622","$353,622"
Xavier Crawford,Seahawks,2022,1,"$353,622","$353,622"
Nickell Robey-Coleman,Raiders,2022,1,"$344,622","$344,622"
Nate Hairston,Cardinals,2022,1,"$330,600","$330,600"
Chris Harris Jr.,Saints,2022,1,"$328,444","$328,444"
Xavier Rhodes,Bills,2022,1,"$324,644","$324,644"
Jace Whittaker,Cardinals,2022,1,"$321,666","$321,666"
Anthony Chesley,Buccaneers,2022,1,"$321,666","$321,666"
Nickell Robey-Coleman,Raiders,2022,1,"$317,700","$317,700"
Duke Shelley,Vikings,2022,1,"$315,411","$315,411"
Xavier Crawford,Seahawks,2022,1,"$315,411","$315,411"
Tay Gowan,Vikings,2022,1,"$309,999","$309,999"
Chris Harris Jr.,Saints,2022,1,"$306,000","$306,000"
Isaac Yiadom,Saints,2022,1,"$306,000","$306,000"
Zyon Gilbert,Giants,2022,1,"$290,001","$290,001"
Allan George,Bengals,2022,1,"$290,001","$290,001"
Jacobi Francis,Texans,2022,1,"$290,000","$290,000"
Nate Hairston,Cardinals,2022,1,"$288,500","$288,500"
Quincy Wilson,Steelers,2022,1,"$288,500","$288,500"
Javelin Guidry,Raiders,2022,1,"$287,166","$287,166"
Jace Whittaker,Cardinals,2022,1,"$283,444","$283,444"
Anthony Chesley,Buccaneers,2022,1,"$283,444","$283,444"
Tae Hayes,Panthers,2022,1,"$283,444","$283,444"
Xavier Rhodes,Bills,2022,1,"$277,822","$277,822"
Daryl Worley,Ravens,2022,1,"$277,200","$277,200"
Janoris Jenkins,49ers,2022,1,"$277,200","$277,200"
Greg Stroman,Bears,2022,1,"$277,200","$277,200"
Josh Norman,Panthers,2022,1,"$277,200","$277,200"
Greg Stroman,Bears,2022,1,"$277,200","$277,200"
T.J. Carrie,Ravens,2022,1,"$277,200","$277,200"
Terrance Mitchell,Patriots,2022,1,"$277,200","$277,200"
Xavier Crawford,Seahawks,2022,1,"$277,200","$277,200"
Greg Mabin,Titans,2022,1,"$277,200","$277,200"
Jimmy Moreland,Jets,2022,1,"$277,200","$277,200"
Davontae Harris,Titans,2022,1,"$277,200","$277,200"
Craig James,Jets,2022,1,"$277,200","$277,200"
Xavier Crawford,Seahawks,2022,1,"$277,200","$277,200"
Janoris Jenkins,49ers,2022,1,"$277,200","$277,200"
Davontae Harris,Titans,2022,1,"$277,200","$277,200"
Janoris Jenkins,49ers,2022,1,"$277,200","$277,200"
Corey Ballentine,Packers,2022,1,"$277,200","$277,200"
Josh Norman,Panthers,2022,1,"$277,200","$277,200"
Jamal Perry,Dolphins,2022,1,"$277,200","$277,200"
Xavier Rhodes,Bills,2022,1,"$277,200","$277,200"
Daryl Worley,Ravens,2022,1,"$277,200","$277,200"
T.J. Carrie,Panthers,2022,1,"$277,200","$277,200"
Ryan Smith,Colts,2022,1,"$277,200","$277,200"
Greg Mabin,Titans,2022,1,"$277,200","$277,200"
Xavier Crawford,Seahawks,2022,1,"$277,200","$277,200"
Will Redmond,Colts,2022,1,"$277,200","$277,200"
T.J. Carrie,Panthers,2022,1,"$277,200","$277,200"
Breon Borders,Bears,2022,1,"$277,200","$277,200"
Davontae Harris,Titans,2022,1,"$277,200","$277,200"
Greg Mabin,Titans,2022,1,"$277,200","$277,200"
Parry Nickerson,Vikings,2022,1,"$277,200","$277,200"
Cornell Armstrong,Falcons,2022,1,"$277,200","$277,200"
Daryl Worley,Ravens,2022,1,"$277,200","$277,200"
Duke Shelley,Vikings,2022,1,"$277,200","$277,200"
Greg Stroman,Bears,2022,1,"$277,200","$277,200"
Josh Norman,Panthers,2022,1,"$277,200","$277,200"
Corey Ballentine,Cardinals,2022,1,"$277,200","$277,200"
Quincy Wilson,Steelers,2022,1,"$277,200","$277,200"
Nate Hairston,Cardinals,2022,1,"$277,200","$277,200"
T.J. Carrie,Panthers,2022,1,"$277,200","$277,200"
Daryl Worley,Ravens,2022,1,"$277,200","$277,200"
Cornell Armstrong,Falcons,2022,1,"$277,200","$277,200"
Parry Nickerson,Vikings,2022,1,"$277,200","$277,200"
Tay Gowan,Vikings,2022,1,"$275,666","$275,666"
Kemon Hall,Chargers,2022,1,"$275,666","$275,666"
Herb Miller,Browns,2022,1,"$271,944","$271,944"
Harrison Hand,Bears,2022,1,"$271,944","$271,944"
Dicaprio Bootle,Chiefs,2022,1,"$264,167","$264,167"
Allan George,Bengals,2022,1,"$262,334","$262,334"
TJ Carter,Rams,2022,1,"$262,334","$262,334"
Faion Hicks,Broncos,2022,1,"$262,334","$262,334"
Zyon Gilbert,Giants,2022,1,"$262,334","$262,334"
Jacobi Francis,Texans,2022,1,"$262,333","$262,333"
Javelin Guidry,Raiders,2022,1,"$248,944","$248,944"
Anthony Chesley,Buccaneers,2022,1,"$245,222","$245,222"
Jace Whittaker,Cardinals,2022,1,"$245,222","$245,222"
Tae Hayes,Panthers,2022,1,"$245,222","$245,222"
Saivion Smith,Lions,2022,1,"$245,222","$245,222"
Tay Gowan,Vikings,2022,1,"$241,333","$241,333"
Kiondre Thomas,Packers,2022,1,"$241,333","$241,333"
Kemon Hall,Chargers,2022,1,"$241,333","$241,333"
Zyon Gilbert,Giants,2022,1,"$234,667","$234,667"
Jacobi Francis,Texans,2022,1,"$234,667","$234,667"
Allan George,Bengals,2022,1,"$234,667","$234,667"
Don Gardner,Buccaneers,2022,1,"$234,667","$234,667"
TJ Carter,Rams,2022,1,"$234,667","$234,667"
Ja'Marcus Ingram,Bills,2022,1,"$234,667","$234,667"
DaMarcus Fields,Saints,2022,1,"$234,667","$234,667"
Faion Hicks,Broncos,2022,1,"$234,667","$234,667"
Mario Goodrich,Eagles,2022,1,"$234,667","$234,667"
Isiah Brown,Raiders,2022,1,"$234,667","$234,667"
Harrison Hand,Bears,2022,1,"$233,722","$233,722"
Herb Miller,Browns,2022,1,"$233,722","$233,722"
Dicaprio Bootle,Chiefs,2022,1,"$229,833","$229,833"
Tyler Hall,Raiders,2022,1,"$225,944","$225,944"
Darrell Baker Jr.,Colts,2022,1,"$223,167","$223,167"
Javelin Guidry,Raiders,2022,1,"$210,722","$210,722"
David Vereen,Colts,2022,1,"$207,000","$207,000"
Ja'Marcus Ingram,Bills,2022,1,"$207,000","$207,000"
Kyron Brown,Titans,2022,1,"$207,000","$207,000"
Harrison Hand,Giants,2022,1,"$207,000","$207,000"
Josh Thompson,Jaguars,2022,1,"$207,000","$207,000"
Shyheim Carter,Titans,2022,1,"$207,000","$207,000"
Michael Jacquet,Chargers,2022,1,"$207,000","$207,000"
Jordan Miller,Bills,2022,1,"$207,000","$207,000"
Tae Hayes,Panthers,2022,1,"$207,000","$207,000"
Madre Harper,Panthers,2022,1,"$207,000","$207,000"
John Reid,Falcons,2022,1,"$207,000","$207,000"
Mario Goodrich,Eagles,2022,1,"$207,000","$207,000"
John Reid,Falcons,2022,1,"$207,000","$207,000"
Chris Steele,Seahawks,2022,1,"$207,000","$207,000"
A.J. Parker,Lions,2022,1,"$207,000","$207,000"
Javelin Guidry,Raiders,2022,1,"$207,000","$207,000"
Essang Bassey,Broncos,2022,1,"$207,000","$207,000"
Tristin McCollum,Texans,2022,1,"$207,000","$207,000"
Quandre Mosely,Patriots,2022,1,"$207,000","$207,000"
Faion Hicks,Broncos,2022,1,"$207,000","$207,000"
Jacobi Francis,Texans,2022,1,"$207,000","$207,000"
Ja'Quan McMillian,Broncos,2022,1,"$207,000","$207,000"
Shaun Jolly,Browns,2022,1,"$207,000","$207,000"
Tre Swilling,49ers,2022,1,"$207,000","$207,000"
Javelin Guidry,Eagles,2022,1,"$207,000","$207,000"
D'Angelo Ross,Texans,2022,1,"$207,000","$207,000"
Gavin Heslop,Panthers,2022,1,"$207,000","$207,000"
Bryce Thompson,Saints,2022,1,"$207,000","$207,000"
Don Gardner,Buccaneers,2022,1,"$207,000","$207,000"
Bryce Thompson,Saints,2022,1,"$207,000","$207,000"
Mac McCain III,Eagles,2022,1,"$207,000","$207,000"
Quandre Mosely,Seahawks,2022,1,"$207,000","$207,000"
Marcel Dabo,Colts,2022,1,"$207,000","$207,000"
Tyler Hall,Raiders,2022,1,"$207,000","$207,000"
Duron Lowe,Buccaneers,2022,1,"$207,000","$207,000"
Thomas Graham Jr.,Bears,2022,1,"$207,000","$207,000"
Dicaprio Bootle,Chiefs,2022,1,"$207,000","$207,000"
Mac McCain III,Eagles,2022,1,"$207,000","$207,000"
Tevaughn Campbell,Raiders,2022,1,"$207,000","$207,000"
Chris Steele,Dolphins,2022,1,"$207,000","$207,000"
Marcelino McCrary-Ball,49ers,2022,1,"$207,000","$207,000"
Ka'dar Hollman,49ers,2022,1,"$207,000","$207,000"
Thakarius Keyes,Ravens,2022,1,"$207,000","$207,000"
Jordan Brown,Saints,2022,1,"$207,000","$207,000"
Matt Hankins,Falcons,2022,1,"$207,000","$207,000"
Herb Miller,Browns,2022,1,"$207,000","$207,000"
Allan George,Bengals,2022,1,"$207,000","$207,000"
Zyon Gilbert,Giants,2022,1,"$207,000","$207,000"
Jarren Williams,Lions,2022,1,"$207,000","$207,000"
Darren Evans,Giants,2022,1,"$207,000","$207,000"
Delonte Hood,Broncos,2022,1,"$207,000","$207,000"
Olaijah Griffin,Giants,2022,1,"$207,000","$207,000"
A.J. Parker,Lions,2022,1,"$207,000","$207,000"
Lamar Jackson,Broncos,2022,1,"$207,000","$207,000"
Chris Wilcox,Colts,2022,1,"$207,000","$207,000"
Anthony Chesley,Buccaneers,2022,1,"$207,000","$207,000"
Grant Haley,Rams,2022,1,"$207,000","$207,000"
Thakarius Keyes,Falcons,2022,1,"$207,000","$207,000"
Saivion Smith,Lions,2022,1,"$207,000","$207,000"
Javelin Guidry,Falcons,2022,1,"$207,000","$207,000"
Rico Gafford,Packers,2022,1,"$207,000","$207,000"
Gregory Junior,Jaguars,2022,1,"$207,000","$207,000"
Gavin Heslop,Panthers,2022,1,"$207,000","$207,000"
Andre Chachere,Eagles,2022,1,"$207,000","$207,000"
TJ Carter,Rams,2022,1,"$207,000","$207,000"
Tyler Hall,Raiders,2022,1,"$207,000","$207,000"
Dicaprio Bootle,Chiefs,2022,1,"$207,000","$207,000"
Shyheim Carter,Titans,2022,1,"$207,000","$207,000"
Nate Meadors,Titans,2022,1,"$207,000","$207,000"
Michael Jacquet,Chargers,2022,1,"$207,000","$207,000"
Tino Ellis,Dolphins,2022,1,"$207,000","$207,000"
Kemon Hall,Chargers,2022,1,"$207,000","$207,000"
Tae Hayes,Patriots,2022,1,"$207,000","$207,000"
Nate Brooks,Titans,2022,1,"$207,000","$207,000"
Darrell Baker Jr.,Colts,2022,1,"$207,000","$207,000"
Herb Miller,Browns,2022,1,"$207,000","$207,000"
Thakarius Keyes,Texans,2022,1,"$207,000","$207,000"
Bryce Cosby,Raiders,2022,1,"$207,000","$207,000"
Isiah Brown,Raiders,2022,1,"$207,000","$207,000"
Jarren Williams,Lions,2022,1,"$207,000","$207,000"
Chris Jackson,Titans,2022,1,"$207,000","$207,000"
Ja'Marcus Ingram,Bills,2022,1,"$207,000","$207,000"
Bryce Cosby,Raiders,2022,1,"$207,000","$207,000"
Jordan Miller,Cardinals,2022,1,"$207,000","$207,000"
Khalil Dorsey,Lions,2022,1,"$207,000","$207,000"
Jace Whittaker,Cardinals,2022,1,"$207,000","$207,000"
Kary Vincent Jr.,49ers,2022,1,"$207,000","$207,000"
Mark Gilbert,Steelers,2022,1,"$207,000","$207,000"
Vincent Gray,Saints,2022,1,"$207,000","$207,000"
Thakarius Keyes,Texans,2022,1,"$207,000","$207,000"
DaMarcus Fields,Saints,2022,1,"$207,000","$207,000"
Quandre Mosely,Patriots,2022,1,"$207,000","$207,000"
Tay Gowan,Vikings,2022,1,"$207,000","$207,000"
Kalon Barnes,Dolphins,2022,1,"$207,000","$207,000"
Herb Miller,Browns,2022,1,"$207,000","$207,000"
Benjie Franklin,Packers,2022,1,"$207,000","$207,000"
Tre Swilling,Saints,2022,1,"$207,000","$207,000"
Tae Hayes,Panthers,2022,1,"$207,000","$207,000"
Bryce Thompson,Saints,2022,1,"$207,000","$207,000"
Marvell Tell III,Bengals,2022,1,"$207,000","$207,000"
Dicaprio Bootle,Chiefs,2022,1,"$207,000","$207,000"
Ka'dar Hollman,Dolphins,2022,1,"$207,000","$207,000"
Chris Wilcox,Cardinals,2022,1,"$207,000","$207,000"
DaMarcus Fields,Commanders,2022,1,"$207,000","$207,000"
Lamar Jackson,Broncos,2022,1,"$207,000","$207,000"
Jarren Williams,Lions,2022,1,"$207,000","$207,000"
Darren Evans,Raiders,2022,1,"$207,000","$207,000"
Quandre Mosely,Buccaneers,2022,1,"$207,000","$207,000"
Ka'dar Hollman,Falcons,2022,1,"$207,000","$207,000"
Dylan Mabin,Falcons,2022,1,"$207,000","$207,000"
Mark Gilbert,Steelers,2022,1,"$207,000","$207,000"
Kyler McMichael,Bills,2022,1,"$207,000","$207,000"
Harrison Hand,Bears,2022,1,"$207,000","$207,000"
Thomas Graham Jr.,Browns,2022,1,"$207,000","$207,000"
